"WC","Analytic","Clout","Authentic","Tone","WPS","Sixltr","Dic","function","pronoun","ppron","i","we","you","shehe","they","ipron","article","prep","auxverb","adverb","conj","negate","verb","adj","compare","interrog","number","quant","affect","posemo","negemo","anx","anger","sad","social","family","friend","female","male","cogproc","insight","cause","discrep","tentat","certain","differ","percept","see","hear","feel","bio","body","health","sexual","ingest","drives","affiliation","achieve","power","reward","risk","focuspast","focuspresent","focusfuture","relativ","motion","space","time","work","leisure","home","money","relig","death","informal","swear","netspeak","assent","nonflu","filler","AllPunc","Period","Comma","Colon","SemiC","QMark","Exclam","Dash","Quote","Apostro","Parenth","OtherP","cdi"
84,68.4166666666667,46.36,63.98,65.57,18.36,19.9466666666667,85.5466666666667,54.7566666666667,14.4166666666667,6.73,4.47666666666667,0,0.926666666666667,0,1.32666666666667,7.68666666666667,8.52666666666667,14.7633333333333,7.78666666666667,3.95333333333333,7.56666666666667,2.53333333333333,12.4766666666667,7.87666666666667,6.17666666666667,0.986666666666667,0.68,4.85,4.01333333333333,3.27333333333333,0.74,0,0.493333333333333,0.246666666666667,9.69333333333333,0.246666666666667,0,0,0,14.58,2.04,0.986666666666667,0,5.89666666666667,1.79333333333333,4.54,1.91333333333333,1.17333333333333,0.74,0,0,0,0,0,0,2.31333333333333,0.493333333333333,1.32666666666667,0.493333333333333,1.08,0,0.493333333333333,10.78,0.866666666666667,13.2166666666667,1.08,10.1633333333333,1.97666666666667,0,1.57333333333333,0.833333333333333,0.246666666666667,0,0,1.08,0,0,1.08,0,0,9.60666666666667,5.71,0.493333333333333,0,0,0,0,0.866666666666667,0.493333333333333,2.04,0,0,17.0333333333333
144,54.56,44.8733333333333,50.48,54.4333333333333,20.57,20.89,88.3966666666667,60.45,11.3233333333333,3.78333333333333,1.11333333333333,1.34,0,0,1.34,7.53666666666667,8.16333333333333,13.9233333333333,11.7133333333333,7.02666666666667,6.85,3.98333333333333,18.1833333333333,4.56333333333333,3.56,0,1.27666666666667,2.41333333333333,3.53333333333333,2.67333333333333,0.863333333333333,0.213333333333333,0,0,8.35,0,0,0,0,18.5633333333333,5.06,2.37666666666667,3.74,3.46333333333333,2.23666666666667,6.05,1.98666666666667,0.213333333333333,0.873333333333333,0.9,0.263333333333333,0,0.263333333333333,0,0,6.62333333333333,1.86333333333333,1.72333333333333,2.35,0.263333333333333,0.65,2.96333333333333,12.41,0.873333333333333,12.5033333333333,2.02666666666667,6.36333333333333,4.07666666666667,2.96,0.45,0,0,0,0,0.9,0,0.423333333333333,0.476666666666667,0,0,8.62333333333333,4.9,2.32333333333333,0,0,0,0,0,0.423333333333333,0,0.523333333333333,0.45,11.1933333333333
96,83.0266666666667,67.7033333333333,15.96,48.1566666666667,16.45,28.34,81.2033333333333,48.15,10.3366666666667,4.20666666666667,1.4,0.303333333333333,0,0,2.5,6.13333333333333,6.61,15.4966666666667,8.42666666666667,3.13333333333333,5.04666666666667,2.14333333333333,16.84,5.73333333333333,3.76666666666667,0.303333333333333,0.41,1.74333333333333,5.26666666666667,3.02666666666667,1.94,0,0,0.686666666666667,11.82,0.343333333333333,0.343333333333333,0,0,16.43,4.81333333333333,2.72333333333333,3.39333333333333,1.66333333333333,2.79,3.09333333333333,1.86,0,1.25333333333333,0.606666666666667,1.59666666666667,1.25333333333333,0.343333333333333,0,0,8.94666666666667,2.62666666666667,2.73333333333333,1.57666666666667,0.753333333333333,1.59666666666667,1.01666666666667,10.75,1.33333333333333,8.77666666666667,1.25333333333333,5.81333333333333,2.00666666666667,0.753333333333333,0.343333333333333,0.343333333333333,0,0.343333333333333,0,0,0,0,0,0,0,10.2866666666667,5.85333333333333,2.46,0,0,0,0,0.303333333333333,0,1.66333333333333,0,0,23.0166666666667
156,84.1366666666667,72.0066666666667,56.4733333333333,29.5933333333333,21.63,19.1266666666667,87.3833333333333,54.2433333333333,11.5066666666667,7.38666666666667,2.55333333333333,2.70666666666667,0.64,0,1.48666666666667,4.12333333333333,9.17333333333333,16.5333333333333,8.87666666666667,3.60666666666667,6.49666666666667,1.08666666666667,18.4733333333333,5.55666666666667,4.73,1.26333333333333,0.373333333333333,3.36666666666667,4.47,2.09666666666667,2.37,0,0.186666666666667,0.623333333333333,10.21,0,0,0.743333333333333,0,15.2333333333333,4.65666666666667,2.06333333333333,2.73,2.16666666666667,2.19333333333333,3.28,2.76,1.59,0.956666666666667,0.213333333333333,1.98,0,1.79333333333333,0,0,10.8233333333333,3.33,2.21,3.32666666666667,0.773333333333333,1.19,4.15666666666667,10.44,0.426666666666667,14.26,1.48666666666667,9.37,3.58666666666667,1.3,1.36666666666667,0,0,0.186666666666667,0,0.426666666666667,0,0,0,0.426666666666667,0,10.0966666666667,4.06333333333333,4.98,0,0,0,0,0.426666666666667,0,0.436666666666667,0,0.186666666666667,24.13
93.3333333333333,29.5733333333333,52.3966666666667,72.74,53.7866666666667,13.3333333333333,16.98,87.9433333333333,58.15,14.4266666666667,8.26666666666667,3.49666666666667,1.87,1.7,0,1.2,6.16,5.92333333333333,12.62,12.8566666666667,9.71333333333333,7.30333333333333,3.55333333333333,20.7866666666667,4.26666666666667,1.55666666666667,2.58,0.34,1.95333333333333,4.49,3.08,1.40666666666667,0,0,0.65,8.47333333333333,0,0,0,0,16.12,5.42333333333333,2.26666666666667,0.65,2.08666666666667,2.23666666666667,4.44,2.47666666666667,1.40666666666667,0.753333333333333,0.31,0.34,0.34,0,0,0,6.04666666666667,2.31333333333333,1.06666666666667,1.12333333333333,1.23,1.06666666666667,1.61333333333333,17.29,2.23666666666667,12.1866666666667,1.74666666666667,7.44666666666667,2.99333333333333,2.42666666666667,0,0,0,0,0,1.09333333333333,0,0,1.09333333333333,0,0,16.16,7.67,3.7,0,0,0,0,0,0,4.78,0,0,0.690000000000001
115.333333333333,74.4466666666667,72.2766666666667,51.2433333333333,64.8933333333333,36.3333333333333,28.3866666666667,86.9266666666667,55.07,11.2666666666667,4.09666666666667,0,3.07666666666667,0.71,0,0.31,7.17,10.7166666666667,14.5066666666667,7.79333333333333,4.64,8.68666666666667,0.583333333333333,11.7533333333333,7.25666666666667,3.48,2.14,0.976666666666667,1.25,3.50333333333333,2.83666666666667,0.663333333333333,0,0.663333333333333,0,6.29,0,0,0,0,14.19,5.04333333333333,4.29333333333333,0.31,1.62333333333333,1.43666666666667,3.04,1.87,1.55666666666667,0,0,0.663333333333333,0.31,0.353333333333333,0,0,7.58333333333333,3.43333333333333,2.62666666666667,1.29333333333333,1.65,0,0.813333333333333,10.5033333333333,0.933333333333333,13.7166666666667,2.25333333333333,7.80333333333333,3.12666666666667,4.73666666666667,0.23,0.31,0.583333333333333,0,0,0,0,0,0,0,0,11.3133333333333,2.71333333333333,6.42333333333333,0,0,0,0,0.353333333333333,0.623333333333333,0.583333333333333,0.623333333333333,0,22.2533333333333
105.333333333333,55.4433333333333,77.8433333333333,24.93,91.7866666666667,14.3766666666667,19.28,87.1833333333333,54.34,15.6033333333333,9.47666666666667,2.14333333333333,3.05,0.523333333333333,0,3.76,6.12666666666667,5.86666666666667,13.5366666666667,9.84333333333333,5.25,5.99,3.27333333333333,14.5,4.68333333333333,2.66333333333333,1.56,0.263333333333333,3.89,7.94333333333333,6.18333333333333,1.76,0.523333333333333,0.263333333333333,0,17.4666666666667,0,1.03,0,0,14.5433333333333,2.91,1.36333333333333,1.82333333333333,1.57333333333333,2.05666666666667,5.72,1.29,0.906666666666667,0.383333333333333,0,2.07333333333333,0,1.03666666666667,0,1.03666666666667,10.3666666666667,5.17333333333333,2.66333333333333,2.15666666666667,2.22333333333333,1.03,0,11.1566666666667,1.03,7.37333333333333,0,5.7,1.67333333333333,1.17,0.383333333333333,0,1.03,0.263333333333333,0,0.973333333333333,0,0,0.973333333333333,0,0,11.7366666666667,6.36666666666667,3.23,0,0,0,0,0,0.766666666666667,1.37666666666667,0,0,9.44333333333333
114,90.9966666666667,72.6733333333333,46.8066666666667,76.64,18.63,28.0533333333333,80.8666666666667,49.2833333333333,7.56666666666667,3.35,0,1.67333333333333,0,0,1.67666666666667,4.21666666666667,9.59,15.5466666666667,7.07666666666667,5.13,5.32,0.996666666666667,10.84,6.20333333333333,4.24,0.236666666666667,0.473333333333333,2.59333333333333,5.86,4.37333333333333,1.1,0,0.236666666666667,0,8.7,0,0,0,0,15.5433333333333,4.13,4.42333333333333,2.04666666666667,3.71666666666667,1.57666666666667,3.25,0.71,0.236666666666667,0.236666666666667,0,0,0,0,0,0,10.2533333333333,2.30333333333333,2.49,4.4,2.06666666666667,0.573333333333333,0.236666666666667,9.16666666666667,0,13.6,1.17666666666667,9.23333333333333,3.87,4.10666666666667,0,0,0.866666666666667,0,0,1.44,0,0.286666666666667,0.523333333333333,0.63,0,11.58,5.05333333333333,4.87666666666667,0,0,0.473333333333333,0,0.236666666666667,0,0.473333333333333,0,0.473333333333333,29.0466666666667
71.3333333333333,53.61,72.5733333333333,49.9766666666667,49.2766666666667,13.5433333333333,15.07,89.3933333333333,54.5466666666667,15.0266666666667,8.51666666666667,1.82333333333333,0,2.24666666666667,0,4.44666666666667,6.51333333333333,8.78666666666667,10.45,14.56,2.92666666666667,3.72333333333333,2.23,18.8233333333333,11.3666666666667,7.70333333333333,0.903333333333333,0,3.63333333333333,7.20666666666667,4.16333333333333,2.53666666666667,0.513333333333333,0.496666666666667,0.513333333333333,11.0366666666667,0,0,0,0,14.92,5.08,1.51,0.996666666666667,4.13,2.30666666666667,2.39666666666667,3.01666666666667,0.996666666666667,0.996666666666667,1.02666666666667,0,0,0,0,0,9.42333333333333,0,2.94333333333333,5.98333333333333,1.51,0.496666666666667,0.513333333333333,16.38,2.95333333333333,12.5833333333333,0.513333333333333,9.68,2.91,1.84,0,0,0.513333333333333,0,0,0,0,0,0,0,0,16.0966666666667,7.59666666666667,4.43,0,0.513333333333333,0,0,0,0,3.55666666666667,0,0,10.7666666666667
106,80.79,51.5066666666667,57.4566666666667,46.3766666666667,17.9366666666667,22.9633333333333,86.2033333333333,55.6366666666667,9.44,4.06333333333333,0.943333333333333,0.606666666666667,0,0.303333333333333,2.21,5.37666666666667,10.3166666666667,15.76,9.44,5.05333333333333,7.57666666666667,2.76,14.2366666666667,4.11,3.80666666666667,2.24666666666667,1.24,1.90333333333333,3.79,1.54333333333333,1.94333333333333,0,0,0,9.73666666666667,0,0,0,0.303333333333333,18.9266666666667,4.42666666666667,4.77,3.53,2.85666666666667,0.93,6.25666666666667,1.53,0.62,0.91,0,0.633333333333333,0,0.633333333333333,0,0,8.89666666666667,0.923333333333333,3.83666666666667,1.58,0.62,1.94333333333333,0.963333333333333,10.3966666666667,2.55333333333333,14.4766666666667,1.55666666666667,7.88,5.04,1.91666666666667,0,0,0,0,0,1.24,0,0,0.606666666666667,0.633333333333333,0,8.16,5.32333333333333,2.51333333333333,0,0,0.316666666666667,0,0,0,0,0,0,21.8066666666667
116,77.1266666666667,85.43,54.8866666666667,44.4,17.72,23.0466666666667,84.2866666666667,49.97,13.7766666666667,7.76,0.56,4.03,0.84,0,2.33,6.01333333333333,5.12666666666667,16.0866666666667,7.17666666666667,2.58666666666667,5.20333333333333,1.16333333333333,14.1266666666667,6.90666666666667,4.32,0.573333333333333,0.853333333333333,2.57666666666667,5.50333333333333,2.6,2.60666666666667,0,0.286666666666667,1.15666666666667,10.3866666666667,0,0,0,0,14.14,4.62666666666667,2.61666666666667,1.75333333333333,2.89666666666667,1.98,2.60333333333333,1.15,0.573333333333333,0.293333333333333,0.28,1.14,0,0.86,0,0.28,10.3933333333333,4.03,4.06,2.56333333333333,0.286666666666667,1.17,0,11.24,2.03333333333333,15.8433333333333,2.61666666666667,10.0433333333333,3.19666666666667,4.34666666666667,0.58,0,0,0,0.286666666666667,0.286666666666667,0,0,0.286666666666667,0,0,10.0366666666667,5.75,3.42666666666667,0,0,0,0,0.286666666666667,0,0.573333333333333,0,0,21.31
275.666666666667,70.1533333333333,57.0066666666667,44.3766666666667,38.1466666666667,27.5866666666667,29.4266666666667,80.0366666666667,50.3166666666667,8.5,1.96,0.463333333333333,0.22,0.613333333333333,0,0.666666666666667,6.53666666666667,6.11333333333333,14.6433333333333,10.0966666666667,4.88,7.2,1.36333333333333,10.7066666666667,4.54,3.49333333333333,1.34666666666667,0.393333333333333,2.72,4.34333333333333,2.42,1.92333333333333,0.0533333333333333,0.0533333333333333,0.0533333333333333,5.21,0,0,0,0,19.2866666666667,6.42333333333333,2.87333333333333,2.44666666666667,4.88666666666667,1.97666666666667,2.36,1.77333333333333,0.683333333333333,0.926666666666667,0.163333333333333,0.326666666666667,0.11,0.163333333333333,0,0.0533333333333333,4.18,0.273333333333333,1.10333333333333,1.22666666666667,0.843333333333333,1.29333333333333,0.786666666666667,9.26333333333333,2.04333333333333,13.2566666666667,1.24,7.75,4.37666666666667,1.56333333333333,0.0533333333333333,0,0.626666666666667,0.163333333333333,0,0.163333333333333,0,0,0.0533333333333333,0.11,0,11.62,3.49666666666667,5.25666666666667,0,0,0.283333333333333,0,0.163333333333333,0.46,1.96333333333333,0,0,18.72
96,81.0233333333333,64.4133333333333,25.6333333333333,56.1633333333333,18.8066666666667,20.7766666666667,85.3266666666667,52.81,10.3033333333333,3.48,0.653333333333333,1.38333333333333,0,0.33,1.11333333333333,6.82333333333333,9.38333333333333,15.42,8.78666666666667,3.92666666666667,4.98333333333333,1.77,15.09,2.42,1.70333333333333,1.04666666666667,0,3.40333333333333,5.04,3.14333333333333,1.50333333333333,0,0,0,7.93666666666667,0,0,0,0,12.7266666666667,3.48333333333333,2.16333333333333,1.83333333333333,1.05333333333333,1.43666666666667,3.15,1.38333333333333,0,0.393333333333333,0,0.33,0,0.33,0,0,10.6166666666667,3.15,3.21333333333333,2.81333333333333,2.42,1.17666666666667,1.05333333333333,12.06,1.71333333333333,11.6633333333333,2.68333333333333,6.1,2.23,2.94333333333333,1.11333333333333,0,0,0.393333333333333,0,0.393333333333333,0,0,0,0.393333333333333,0,11.3266666666667,5.63333333333333,5.69333333333333,0,0,0,0,0,0,0,0,0,25.0333333333333
104.333333333333,79.56,69.4233333333333,23.1033333333333,76.1866666666667,19.3266666666667,25.2333333333333,86.16,52.9333333333333,8.91,2.91666666666667,0.806666666666667,0,0,0,2.11,5.99333333333333,9.00333333333333,14.3366666666667,9.75,3.92333333333333,7.31,1.40666666666667,14.4266666666667,3.75666666666667,1.03666666666667,0.803333333333333,0.703333333333333,3.22,5.76,4.59666666666667,1.17,0,0.233333333333333,0,9.17333333333333,0,0,0,0,15.1233333333333,4.55666666666667,2.21,1.74,2.44333333333333,3.71666666666667,1.87333333333333,2.44,2.20666666666667,0.233333333333333,0,0,0,0,0,0,5.55666666666667,0.233333333333333,3.69,0.7,1.58,0.936666666666667,1.63666666666667,11.1066666666667,1.58,8.69666666666667,1.27333333333333,4.85333333333333,2.57333333333333,4.06666666666667,1.01,0.336666666666667,0.336666666666667,0,0,0.806666666666667,0,0,0.806666666666667,0,0,10.9533333333333,4.39,5.52666666666667,0,0,0,0,0,0,1.04,0,0,22.04
167,83.03,59.35,24.0266666666667,20.0333333333333,18.32,26.2933333333333,83.7766666666667,46.35,9.64,1.89,0.606666666666667,0.24,0,0,1.04333333333333,7.75,6.42333333333333,15.1366666666667,6.04666666666667,4.85,5.87333333333333,1.27,12.0033333333333,4.52666666666667,2.65,2.62,0.553333333333333,2.81333333333333,4.49333333333333,2.00666666666667,2.48666666666667,0.606666666666667,0.18,0.606666666666667,6.97,0,0,0,0,14.12,3.79333333333333,2.36666666666667,2.02,3.37,1.33666666666667,2.83666666666667,0.853333333333333,0.186666666666667,0.186666666666667,0.48,2.12,0.24,0.906666666666667,0.186666666666667,0.79,7.16,0.843333333333333,1.51,3.46333333333333,0.613333333333333,1.28333333333333,2.31666666666667,7.56333333333333,1.33333333333333,11.2666666666667,1.69666666666667,6.60666666666667,3.19666666666667,4.1,1.71,0.543333333333333,1.10666666666667,0.18,0,0.366666666666667,0,0,0.366666666666667,0,0,12.7566666666667,5.41,5.95333333333333,0,0,0,0,0.363333333333333,0,0.24,0,0.793333333333333,23.88
