"","x"
"268",0.0714045939363211
"269",0.03104863495882
"270",-0.0956197215778487
"271",-0.0490902869054444
"272",0.250571054051358
"273",-0.0219033087143202
"274",0.117593669494924
"275",0.78343740265138
"276",0.25040838634441
"277",-0.019823903500102
"278",-0.105609140222248
"279",0.152231953764428
"280",0.140895761348902
"281",0.0917095931593934
"282",0.126903726897821
"283",-0.00948524360764892
"284",-0.00592791218627748
"285",0.0876002106106765
"286",-0.233402738766526
"287",0.0225680908210788
"288",-0.0210276957745972
"289",0.0420931259830336
"290",0.00807804208801057
"291",0.424568603534917
"292",0.251004843324642
"293",0.128812220628575
"294",0.173020760220987
"295",0.131481677770548
"296",-0.077314243476876
"297",-0.225410944551881
"298",-0.402119361742088
"299",0.167472636102247
"300",-0.107366754075481
"301",0.172347625498576
"302",-0.360792625920127
"303",0.0164129679086152
"304",0.112563786392188
"305",0.0460941929061816
"306",1.02080981490367
"307",0.149385225608156
"308",-0.195766793419567
"309",0.0779454528881723
"310",-0.0457035573753938
"311",0.0865970952817655
"312",-0.090533406486294
"313",0.347269150741449
"314",0.052639265816066
"315",-0.0866866733926851
"316",-0.482046435976094
"317",0.21695432436577
"318",0.00133613319722558
"319",-0.172393672907463
"320",0.58120728492542
"321",-0.199532001874364
"322",0.0494527219688357
"323",-0.157957693656773
"324",-0.140126551499855
"325",0.144573011526825
"326",-0.142690454153318
"327",-0.200808285687349
"328",0.223496155054884
"329",-0.00873654856218747
"330",-0.152925178282972
"331",-0.0269296265896787
"332",0.178839776921196
"333",0.322254175569272
"334",-0.12310592379801
"335",-0.327047784211058
"336",-0.0518229251546567
"337",0.0932765666955648
"338",-0.592135504286946
"339",0.0305674072241718
"340",0.166392427277448
"341",0.0297370374040193
"342",-0.0258977464071699
"343",0.158699749540452
"344",-0.125054972332829
"345",-0.133835563210241
"346",-0.166100859698503
"347",-0.147770320803818
"348",-0.0520048751545449
"349",0.0576621489224393
"350",0.2796993524515
"351",-0.120786021733023
"352",0.0122847899858189
"353",0.124406947128105
"354",-0.108160036809928
"355",0.201122746786938
"356",0.0187298884093948
"357",-0.145088957469022
"358",-0.417652807832177
"359",0.192133159782618
"360",0.527886839705164
"361",-0.0370718724325342
"362",0.0181590755643299
"363",0.332577077937147
"364",-0.000184979977738286
"365",0.309267455971328
"366",-0.22003179510771
"367",-0.293971027225428
"368",0.162418096844317
